Date,Ptf_rdt,Ptf_rdt_cum,Ptf_value,roll_vol,vol_ewma,"VaR Norm(95%, 1Y)"
2023-08-14,0.0,0.9333369985971373,1399801.6673619193,0.08942603536438283,0.06344767378717953,-0.10436213635047607
2023-08-15,-0.006256463451721866,0.9274976097772746,1391043.8593904104,0.08836636371695994,0.0661507182335308,-0.10880824881186801
2023-08-16,-0.005137618783081346,0.9227324806360198,1383897.2063303161,0.0884855307585934,0.06717482245305356,-0.11049275035172633
2023-08-17,-0.0054160352307874434,0.9177349290123031,1376401.9703050426,0.08834424729838505,0.0684487458278072,-0.1125881678351481
2023-08-18,0.003039422509726493,0.9205243132135055,1380585.4374360198,0.08792888725090306,0.06740768998489301,-0.11087578335607168
2023-08-21,0.004580906092210571,0.9247411486479332,1386909.7696771878,0.0880288294749207,0.06773815424621953,-0.11141934869489244
2023-08-22,0.005885798840285433,0.9301839890282094,1395072.8415911342,0.08819819349916622,0.06954816044174743,-0.11439654395041114
2023-08-23,0.00037359943898380705,0.930531505244662,1395594.040022094,0.08819677785105184,0.06744509040130155,-0.11093730156665076
2023-08-24,-0.001544993271351941,0.929093840330278,1393437.856620721,0.0882131689423678,0.06566583060682231,-0.10801067964041265
2023-08-25,0.003746467219163597,0.9325746599466022,1398658.3258724923,0.08811047551889999,0.06531083920082896,-0.10742677073872789
2023-08-28,0.005498770376031356,0.9377026738601542,1406349.2268409897,0.08769941153155994,0.06683375358215231,-0.10993174198238416
2023-08-29,0.0021409834179512647,0.9397102797358574,1409360.197215505,0.08726820948212534,0.06533033426472235,-0.10745883726528058
2023-08-30,0.004436955262063993,0.943879732206347,1415613.4653586838,0.08663168044407227,0.0656477728337621,-0.1079809772468999
2023-08-31,2.8632704248150037e-06,0.9438824347892688,1415617.518642852,0.08638546015936838,0.06364787740876454,-0.10469144200356902
2023-09-01,0.0013712902245218714,0.9451767715451933,1417558.741107829,0.08626975441087935,0.0619388514603129,-0.10188034447370416
2023-09-04,-0.001156559089492185,0.9440836187588858,1415919.2506609117,0.08470833583846692,0.06022009909783521,-0.09905324841645131
2023-09-05,-0.002826496725850656,0.9414151695015346,1411917.1595348497,0.08475865705306421,0.059411006164182614,-0.09772240896999203
