Date,Ptf_rdt,Ptf_rdt_cum,Ptf_value,roll_vol,vol_ewma,"VaR Norm(95%, 1Y)"
2020-01-02,,,,,,
2020-01-03,,,,,,
2020-01-06,0.0043781514424304085,1.0043781514424304,1506347.8820235303,,,
2020-01-07,0.00177310684102362,1.0061590212137277,1509018.7977581078,,,
2020-01-08,0.00585684624507087,1.0120519398990675,1517856.8888374986,,,
2020-01-09,0.0018887186895207534,1.0139634213127204,1520723.6935114637,,,
2020-01-10,-0.0015607537809194712,1.0123808740691926,1518350.218257082,,,
2020-01-13,0.0010958333153842782,1.0134902747588554,1520014.0770106688,,,
2020-01-14,0.0005846723945622889,1.0140828345446644,1520902.7872808434,,,
2020-01-15,0.0025205160131981964,1.0166388465678438,1524736.2471107026,,,
2020-01-16,0.0060661592177154305,1.022805939678039,1533985.5399506981,,,
2020-01-17,0.0014647584575412783,1.0243041033286058,1536232.458244087,,,
2020-01-20,-0.0024683361400718263,1.021775776491936,1532440.5201478517,,,
2020-01-21,0.0033966232463453717,1.0252463638469211,1537645.6432422276,,,
2020-01-22,-0.0017777767312081943,1.0234237047175183,1534912.052596828,,,
2020-01-23,0.0034767564257206836,1.0269818996591298,1540248.56793861,,,
2020-01-24,-0.013989552187321234,1.012614882778414,1518701.180215986,,,
2020-01-27,0.002711192180210577,1.0153602763301677,1522818.6709798642,,,
2020-01-28,0.003380042790571237,1.01879223751201,1527965.863250057,,,
2020-01-29,-0.004581550975974953,1.0141245889419213,1520965.4097580274,,,
2020-01-30,-0.005902585587789045,1.0081386317590102,1511987.781250864,,,
2020-01-31,0.0019438715939272544,1.0100983238080272,1514926.8913492027,,,
2020-02-03,0.00923676278363756,1.019428362413192,1528919.911679149,,,
2020-02-04,0.008870056758355754,1.0284707498488745,1542481.5180747232,,,
2020-02-05,0.005295159319718282,1.0339166663249946,1550649.2034606498,,,
2020-02-06,-0.0025482332552108707,1.0312820054927485,1546697.7875932253,,,
2020-02-07,0.0026171607816634,1.0339810363123594,1550745.7443839998,,,
2020-02-10,0.004911029729297241,1.039058947921219,1558361.5028372507,,,
2020-02-11,0.003420675436218195,1.0426132313411558,1563692.1517507543,,,
2020-02-12,0.0010570893199591041,1.0437153666528545,1565345.1140240738,,,
2020-02-13,0.0021581381743183987,1.0459678486287507,1568723.345070632,,,
2020-02-14,0.0007604162841591296,1.046763219613555,1569916.2278475643,,,
2020-02-17,-0.0019265166393111599,1.0447466128535505,1566891.7581122913,,,
2020-02-18,0.003466980034894725,1.0483687285018377,1572324.1405545077,,,
2020-02-19,-0.0007229568746682708,1.04761080312238,1571187.418007887,,,
2020-02-20,-0.007035588260703205,1.0402402448541463,1560133.190254386,,,
2020-02-21,-0.022211829959021795,1.0171346054189148,1525479.7771190293,,,
2020-02-24,-0.0087732946067899,1.0082109838708135,1512096.2936176637,,,
2020-02-25,-0.008737810411611507,0.9994014274388461,1498883.8828799322,,,
2020-02-26,-0.027128572533381662,0.9722890933246062,1458221.3027441073,,,
2020-02-27,-0.02279240399184398,0.9501282875126881,1424984.9337024505,,,
2020-02-28,0.007490266501855008,0.9572450015971092,1435658.45061701,,,
2020-03-02,0.006901723209024371,0.9638516416413545,1445566.9678658654,,,
2020-03-03,0.009170725700615886,0.9726908606629358,1458823.8660100345,,,
2020-03-04,-0.009873967569104677,0.9630865426499855,1444419.4864680155,,,
2020-03-05,-0.024540584089359656,0.9394518363647528,1408972.5886000374,,,
2020-03-06,-0.04630171444405859,0.8959536057034455,1343734.7421431723,,,
2020-03-09,0.004646408026078689,0.9001165717279801,1349978.282033987,,,
2020-03-10,-0.012041784268703913,0.8892775621545463,1333722.134794298,,,
2020-03-11,-0.06104905636579659,0.8349880061377353,1252299.6570109306,,,
2020-03-12,0.006461467285440313,0.8403832538231294,1260391.3502762748,,,
2020-03-13,-0.049549343287564176,0.798742815486327,1197939.7865847591,,,
2020-03-16,0.00830126483258753,0.8053733911308055,1207884.2020066928,,,
2020-03-17,-0.02181314695881813,0.7878056629933475,1181536.446399086,,,
2020-03-18,-0.0011811384101102587,0.7868751554650837,1180140.8883192986,,,
2020-03-19,0.020141675616572714,0.8027241395972016,1203910.9032736798,,,
2020-03-20,-0.03756439225036193,0.772570295148538,1158686.7218686198,,,
2020-03-23,0.038340551939957335,0.8021910666769487,1203111.4103105627,,,
2020-03-24,0.01920422388958217,0.8175965235236357,1226216.2311982778,,,
2020-03-25,0.019640658994237198,0.8336546580370373,1250299.926048442,,,
2020-03-26,-0.007781147752555711,0.8271678679682448,1240571.1575888495,,,
2020-03-27,0.006872081566792152,0.8328522330263523,1249096.46377321,,,
2020-03-30,0.008954370824656685,0.8403099007630136,1260281.3367056027,,,
2020-03-31,-0.02064585050740754,0.822960988171966,1234261.756630703,,,
2020-04-01,0.002121179457533069,0.8247066361144274,1236879.8473140867,,,
2020-04-02,0.0031856678187152584,0.827333877504978,1240820.1356392927,,,
2020-04-03,0.02595508269143454,0.8488073967090449,1273025.7248650074,,,
2020-04-06,0.015232224692593931,0.8617366216964528,1292416.7387456035,,,
2020-04-07,-0.002529473501006421,0.8595568817470248,1289147.6048526894,,,
2020-04-08,0.015131701771938596,0.8725634401376383,1308654.6019493293,,,
2020-04-09,0.0,0.8725634401376383,1308654.6019493293,,,
2020-04-10,0.0,0.8725634401376383,1308654.6019493293,,,
2020-04-13,0.010563872304893742,0.8817810888971711,1322479.0620555335,,,
2020-04-14,-0.011431591147694643,0.8717009280071296,1307361.022116728,,,
2020-04-15,0.0026180938899053913,0.87398312288057,1310783.8160206322,,,
